"BldrId"	"SubCode"	"LotNo"	"SiteId"	"SolarReady"	"SolarType"	"LotStatus"	"PlanNo"	"AddrNo"	"AddrDir"	"AddrName"	"AddrSufx"	"LtCity"	"LtState"	"LtZip"	"CkReqDate"	"PdDate"	"AmtPd"	"AmtPd_SR"	"H2OPV_Pd"	"PdDate_SR"	"InitialMeterSet"	"ComplianceDate"	"CkNumb"	"Dev"	"AppendDate"	"LotRecno"	"Comments"
"KHOV1"	"KHVVCR"	41.00	858338287			"Paid"		"12306"	"W"	"Daley"	"CT"	"Peoria"	"AZ"	"85420"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		4/14/10 0:00:00	5/28/10 0:00:00	32003031	"Crossriver"	6/17/10 0:00:00	25818	"OK"
"PUL02"	"PULCLA"	109.00	858408282			"Paid"	"5018-1"	"26668"	"W"	"BURNETT"	"RD"	"BUCKEYE"	"AZ"	"85396"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		4/2/07 0:00:00	6/6/07 0:00:00	36001929	"SUN CITY FESTIVAL CLASSIC"		14285
"COU01"	"COUCOU"	28.00	858457285			"Paid"	"2628"	"128"	"W"	"Ridgeview"	"Trl"	"Casa Grande"	"AZ"	"85222"	5/22/08 0:00:00	5/29/08 0:00:00	$400.00	$0.00	$0.00		4/17/07 0:00:00	5/16/08 0:00:00	36022364	"Estates"		18090
"ASH02"	"ASHVEC"	405.00	858527283			"Paid"		"21040"	"W"	"Elm Way"	"Ct"	"BUCKEYE"	"AZ"	"85396"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		8/22/07 0:00:00	9/11/07 0:00:00	36015528	"VERRADO PCL 4.504"		16888
"JCH01"	"70JCHPRE"	4.00	858536280			"Paid"	"PV05"	"14215"	"W"	"HARVARD"	"ST"	"Goodyear"	"AZ"	"85395"	2/14/12 0:00:00	2/21/12 0:00:00	$1000.00		$0.00		5/2/11 0:00:00	5/12/11 0:00:00	32047056	"Preserve at Palm Valley"	1/19/12 0:00:00	29563
"PUL02"	"PULPRE"	27820.00	858639281			"Paid"	"60191"	"27106"	"W"	"Marco Polo"	"Rd"	"Buckeye"	"AZ"	"85374"	2/5/10 0:00:00	2/19/10 0:00:00	$400.00		$0.00		9/17/09 0:00:00	12/4/09 0:00:00	36081035	"Sun City Festival  Premiers"	2/5/10 0:00:00	24880	"OK"
"ASH02"	"ASHES3"	46.00	858686287			"Paid"		"13652"	"S"	"183"	"Dr"	"GOODYEAR"	"AZ"	"85338"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		7/10/07 0:00:00	7/30/07 0:00:00	36015528	"ESTRELLA MTN RANCH PCL 100B"		16831
"MER01"	"MONVER"	127.00	858718283			"Paid"		"3049"	"N"	"Heritage"	"St"	"Buckeye"	"AZ"	"85396"	2/5/10 0:00:00	2/19/10 0:00:00	$400.00		$0.00		1/12/10 0:00:00	1/11/10 0:00:00	36081033	"Verrado"	2/5/10 0:00:00	24949	"OK"
"CEN01"	"CENSTA"	2279.00	858818283			"Paid"		"17382"	"W"	"Woodlands"	"Ave"	"Goodyear"	"AZ"	"85338"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		6/4/07 0:00:00	9/21/07 0:00:00	36007419			16157
"PUL01"	"PULOVR"	8308.00	859028286			"Paid"	"83"	"6926"	"W"	"Saratoga"	"Way"	"Florence"	"AZ"	"85232"	4/28/08 0:00:00	5/7/08 0:00:00	$400.00	$0.00	$0.00		12/27/07 0:00:00	3/27/08 0:00:00	36020141	"Merrill AA Classics"		17868
"MER01"	"MONSER"	4.00	859097280			"Paid"	" "	"9438"	"E"	"Sera Brisa"	" "	"Scottsdale"	"AZ"	"85255"	5/22/08 0:00:00	5/29/08 0:00:00	$400.00	$0.00	$0.00		6/28/07 0:00:00	11/27/07 0:00:00	36022365	"Sera Brisa"		18290
"PUL02"	"PULDIS"	33.00	859108280			"Paid"		"8221"	"N"	"179"	"Dr"	"WADDELL"	"AZ"	"85355"	8/28/08 0:00:00	9/4/08 0:00:00	$400.00	$0.00	$0.00		5/16/08 0:00:00	6/2/08 0:00:00	36031664	"WHITE TANK FOOTHILLS PCL 10"		19795
"PUL02"	"PULPIN70"	22702.00	859140389			"Paid"	"35129"	"19232"	"W"	"Monroe"	"St"	"Buckeye"	"AZ"	"85326"	2/18/11 0:00:00	3/1/11 0:00:00	$1000.00		$0.00		12/22/10 0:00:00	1/4/11 0:00:00	32021062	"Vista De Montana  Foothills"	2/18/11 0:00:00	27433	"OK"
"PUL01"	"PULNOL"	259.00	859197284			"Paid"	"3524-1"	"2034"	"W"	"MARCONI"	"AVE"	"PHOENIX"	"AZ"	"85023"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		5/11/07 0:00:00	6/13/07 0:00:00	36001929	"NORTHGATE 3500 SERIES"		14333
"PUL02"	"PULPRE"	12414.00	859229289			"Paid"	"60201"	"27055"	"W"	"Yukon"	"Dr"	"Buckeye"	"AZ"	"85396"	10/15/08 0:00:00	10/28/08 0:00:00	$400.00	$0.00	$0.00		7/9/08 0:00:00	8/13/08 0:00:00	36037301	"Sun City Festival Premiers"		20423
"PUL02"	"PULFOO"	7101.00	859308288			"Paid"	" "	"19441"	"W"	"Monroe"	"St"	"Buckeye"	"AZ"	"85326"	6/19/08 0:00:00	7/9/08 0:00:00	$400.00	$0.00	$0.00		2/19/08 0:00:00	5/14/08 0:00:00	36026238	"Vista De Montana  Foothills"		18430
"WOO01"	"WOOSUN70SR"	26.00	859541382			"Paid"	"5230"	"9948"	"W"	"SUGAR SAND"	"LN"	"PEORIA"	"AZ"	"85383"	2/14/12 0:00:00	2/21/12 0:00:00	$1000.00	$100.00	$0.00		8/22/11 0:00:00	7/11/11 0:00:00	32047055	"SUNSET RANCH"	1/19/12 0:00:00	29932
"TRE01"	"TREVER"		859607285			"Paid"		"20692"	"W"	"White Rock"	"Rd"	"Buckeye"	"AZ"	"85396"	8/20/10 0:00:00	8/25/10 0:00:00	$400.00		$0.00		5/24/10 0:00:00	8/2/10 0:00:00	32007399	"Verrado"	8/20/10 0:00:00	26396	"OK"
"ROB01"	"ROBPEB"	29.00	859679287			"Paid"	"1919 FLEX"	"3034"	"N"	"164"	"AVE"	"GOODYEAR"	"AZ"	"85395"	7/9/09 0:00:00	7/15/09 0:00:00	$400.00	$0.00	$0.00		12/11/08 0:00:00	2/23/09 0:00:00	36061725	"PEBBLE CREEK"		22801
"PUL02"	"PULEST"	9208.00	859748282			"Paid"	" "	"26923"	"W"	"Potter"	"Dr"	"Buckeye"	"AZ"	"85396"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		1/16/08 0:00:00	2/7/08 0:00:00	36015961	"Sun City Festival - Estates"		17000
"PUL01"	"PULDES1"	239.00	859768286			"Paid"	"35123"	"8073"	"W"	"Sonoma"	"Way"	"Florence"	"AZ"	"85132"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		8/11/10 0:00:00	10/1/10 0:00:00	32014241	"Merrill FC 3500s"	11/18/10 0:00:00	26712	"OK"
"CEN01"	"CENSER"	2064.00	859858281			"Paid"	"4012"	"17292"	"W"	"Pinnacle Vista"	"Dr"	"Surprise"	"AZ"	"85387"	11/1/07 0:00:00	11/21/07 0:00:00	$400.00	$0.00	$0.00		10/12/07 0:00:00	10/19/07 0:00:00	36006463	"Serenade II"		15344
"PUL02"	"PULCNY"	1209.00	860208285			"Paid"	"55211"	"8426"	"N"	"181"	"Dr"	"Surprise"	"AZ"	"85374"	3/16/10 0:00:00	4/1/10 0:00:00	$400.00		$0.00		10/21/09 0:00:00	1/26/10 0:00:00	36085214	"White Tank  Canyon"	3/16/10 0:00:00	25223	"OK"
"PUL01"	"DMRALL"	3511.00	860478285			"Paid"	"80371"	"27815"	"N"	"15"	"Dr"	"Phoenix"	"AZ"	"85085"	2/23/09 0:00:00	3/4/09 0:00:00	$400.00	$0.00	$0.00		8/12/08 0:00:00	11/4/08 0:00:00	36049324	"FS Norterra G8000s"		21824
"PUL01"	"PULNOL"	226.00	860497285			"Paid"	"3514-1"	"15819"	"N"	"21"	"LN"	"PHOENIX"	"AZ"	"85023"	9/26/07 0:00:00	10/12/07 0:00:00	$400.00	$0.00	$0.00		5/31/07 0:00:00	6/22/07 0:00:00	36004199	"NORTHGATE 3500 SERIES"		15042
"TWL01"	"TWLMON"		860517284			"Paid"	"21601020"	"30556"	"N"	"126"	"Ln"	"Peoria"	"AZ"	"85383"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		7/16/10 0:00:00	10/20/10 0:00:00	32014244	"Vistancia"	11/18/10 0:00:00	26830	"OK"
"PUL01"	"DMRART"	101.00	860638288			"Paid"	"3221"	"29330"	"N"	"22"	"Ave"	"Anthem"	"AZ"	"85085"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		8/13/08 0:00:00	9/2/08 0:00:00	36041596	"FS Norterra Cluster"		20651
"PUL01"	"DMRPRI"	11710.00	860687287			"Paid"	"55131"	"28103"	"N"	"17"	"Dr"	"Phoenix"	"AZ"	"85085"	2/23/09 0:00:00	3/4/09 0:00:00	$400.00	$0.00	$0.00		10/1/08 0:00:00	12/12/08 0:00:00	36049324	"FS  Norterra 5500s"		22350
"PUL02"	"PULSTD"	15.00	860796283			"Paid"	"36511"	"5627"	"W"	"Rowel"	"Rd"	"PHOENIX"	"AZ"	"85083"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		2/1/07 0:00:00	10/31/06 0:00:00	36027655	"STETSON 6500"		19251
"PUL02"	"PULCOT"	30716.00	860959281			"Paid"	"35131"	"21586"	"N"	"261"	"Ave"	"Buckeye"	"AZ"	"85396"	5/24/10 0:00:00	5/28/10 0:00:00	$400.00		$0.00		3/13/10 0:00:00	4/19/10 0:00:00	32001192	"Sun City Festival  Cottages"	5/24/10 0:00:00	25736	"OK"
"PUL01"	"PULLEG"	9414.00	861039288			"Paid"	"33513"	"6781"	"W"	"Mockingbird"	"Way"	"Florence"	"AZ"	"85232"	2/23/09 0:00:00	3/4/09 0:00:00	$400.00	$0.00	$0.00		10/13/08 0:00:00	11/17/08 0:00:00	36049324	"Merrill AA Cottages"		21806
"PUL01"	"PULNOL"	318.00	861197284			"Paid"	" "	"2046"	"W"	"Davis"	"Rd"	"PHOENIX"	"AZ"	"85023"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		12/14/06 0:00:00	12/26/06 0:00:00	36027655	"NORTHGATE 3500 SERIES"		19120
"PUL02"	"PULSMT"	10303.00	861208286			"Paid"	"40201"	"18041"	"W"	"Golden"	"Ln"	"Surprise"	"AZ"	"85374"	12/10/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		6/8/09 0:00:00	8/20/09 0:00:00	36076118	"White Tank  Summit"	12/10/09 0:00:00	24751
"TWL01"	"TWLDSP"		861228284			"Paid"	"11201021"	"1630"	"W"	"Dusty Wren"	"Dr"	"Phoenix"	"AZ"	"85085"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		9/10/10 0:00:00	10/20/10 0:00:00	32014244	"Sonoran"	11/18/10 0:00:00	26824	"OK"
"PUL01"	"PULDES"	53.00	861387289			"Paid"		"2233"	"N"	"Potomac"	"Ct"	"FLORENCE"	"AZ"	"85232"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		3/16/07 0:00:00	5/7/07 0:00:00	36008676	"ANTHEM @ MERRILL RANCH UNIT 23"		16547
"ROB01"	"ROBPEB"	38.00	861415280			"Paid"	"2204"	"3652"	"N"	"160"	"AVE"	"GOODYEAR"	"AZ"	"85395"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		9/23/09 0:00:00	9/30/09 0:00:00	32003049	"PEBBLE CREEK"	6/17/10 0:00:00	25936	"OK"
"PUL01"	"PULLEG"	1714.00	861439283			"Paid"	"33513"	"6573"	"W"	"Mockingbird"	"Ct"	"Florence"	"AZ"	"85232"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		10/1/08 0:00:00	10/28/08 0:00:00	36041596	"Merrill AA Cottages"		20743
"PUL02"	"PULCAN"	30.00	861497288			"Paid"	" "	"16739"	"W"	"Yavapai"	"St"	"Goodyear"	"AZ"	"85338"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		8/28/07 0:00:00	9/7/07 0:00:00	36027655	"CANYON TRAILS 4500"		19090
"PUL01"	"PDRSPL"	2602.00	861628288			"Paid"	" "	"3819"	"E"	"Half Hitch"	"Pl"	"Phoenix"	"AZ"	"85050"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		2/20/08 0:00:00	2/25/08 0:00:00	36015961	"FS@Desert Ridge 3500"		17185
"PUL02"	"PULPRE"	12514.00	861629281			"Paid"	"60191"	"27065"	"W"	"Yukon"	"Dr"	"Buckeye"	"AZ"	"85396"	10/15/08 0:00:00	10/28/08 0:00:00	$400.00	$0.00	$0.00		7/9/08 0:00:00	8/27/08 0:00:00	36037301	"Sun City Festival Premiers"		20414
"PUL02"	"PULTAR"	898.00	861877287			"Paid"	" "	"3675"	"N"	"302"	"Dr"	"Buckeye"	"AZ"	"85396"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		7/30/07 0:00:00	8/10/07 0:00:00	36027655	"TARTESSO 4500"		19044
"ASH02"	"ASHVEC"	214.00	862406288			"Paid"	" "	"20968"	"W"	"COURT"	"ST"	"BUCKEYE"	"AZ"	"85396"	6/23/08 0:00:00	6/30/08 0:00:00	$400.00	$0.00	$0.00		2/21/08 0:00:00	5/6/08 0:00:00	36025398	"VERRADO SMALL  CASITAS  "		18354
"TWL01"	"TWLDSP"		862428280			"Paid"	"11401021"	"32216"	"N"	"17"	"Dr"	"Phoenix"	"AZ"	"85085"	4/16/10 0:00:00	4/26/10 0:00:00	$400.00		$0.00		3/15/10 0:00:00	4/5/10 0:00:00	36087166	"Sonoran"	4/16/10 0:00:00	25417	"OK"
"SHEA1"	"SHETRI"	1927.00	862529288			"Paid"	"4052953"	"29050"	"N"	"130"	"Dr"	"Peoria"	"AZ"	"85383"	1/23/09 0:00:00	1/30/09 0:00:00	$400.00	$0.00	$0.00		11/14/08 0:00:00	12/17/08 0:00:00	36046329	"Trilogy at Vistancia"		21935
"PUL01"	"AMRU20"	6040.00	862530382			"Paid"	"35132"	"7889"	"W"	"Trenton"	"Way"	"Florence"	"AZ"	"85132"	11/18/10 0:00:00	11/30/10 0:00:00	$400.00		$0.00		8/5/10 0:00:00	10/4/10 0:00:00	32014241	"Merrill AA Holiday"	11/18/10 0:00:00	26622	"OK"
"BEA01"	"BEASAN70SRS"	2033.00	862597280	"Y"		"Paid"	"338"	"16991"	"W"	"Watkins"	"St"	"Goodyear"	"AZ"	"85338"	1/19/12 0:00:00	2/6/12 0:00:00	$1000.00	$100.00	$0.00		7/13/11 0:00:00	12/2/11 0:00:00	32045992	"Canyon Trails"	1/19/12 0:00:00	29575
"PUL02"	"PULCLA"	92.00	862808289			"Paid"	"5015-1"	"26838"	"W"	"RUNION"	"DR"	"BUCKEYE"	"AZ"	"85396"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		6/2/07 0:00:00	6/22/07 0:00:00	36001929	"SUN CITY FESTIVAL CLASSIC"		14265
"PUL01"	"PULJUB"	3508.00	862818289			"Paid"	"36023"	"3861"	"W"	"Emma"	"Ct"	"Florence"	"AZ"	"85232"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		7/31/08 0:00:00	10/13/08 0:00:00	36041596	"Merrill AA Premiers"		20709
"PUL03"	"PULHOM"	62602.00	862820382			"Paid"	"25121"	"21607"	"E"	"Homestead"	"Dr"	"Red Rock"	"AZ"	"85145"	7/21/10 0:00:00	7/28/10 0:00:00	$400.00		$0.00		3/31/10 0:00:00	5/19/10 0:00:00	32005395	"Red Rock 2400s"	7/21/10 0:00:00	26140	"OK"
"PUL02"	"PULPRE"	98.00	862908285			"Paid"	"6020-1"	"26671"	"W"	"MOHAWK"	"LN"	"BUCKEYE"	"AZ"	"85396"	11/1/07 0:00:00	11/21/07 0:00:00	$400.00	$0.00	$0.00		6/1/07 0:00:00	8/18/07 0:00:00	36006464	"SUN CITY FESTIVAL PREMIERS"		15271
"PUL01"	"PULAMB"	21.00	863008284			"Paid"	" "	"2280"	"N"	"Presidential"	"Dr"	"FLORENCE"	"AZ"	"85232"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		11/6/07 0:00:00	11/15/07 0:00:00	36027655	"MERRILL RANCH PULTE PARKSIDE 3500"		19207
"PUL01"	"PDRMON1"	503.00	863078287			"Paid"	"45381"	"3707"	"E"	"Zachary"	"Dr"	"Phoenix"	"AZ"	"85050"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		9/19/09 0:00:00	12/3/10 0:00:00	32018600	"FS  Desert Ridge 4500s"	1/24/11 0:00:00	27249	"OK"
"CEN01"	"CENPAR1"	504.00	863117283			"Paid"		"20660"	"W"	"White Rock"	"Rd"	"BUCKEYE"	"AZ"	"85396"	12/3/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		8/15/08 0:00:00	7/18/08 0:00:00	36041593	"VERRADO PCL 4.805"		20776
"PUL02"	"PULSTL"	23.00	863208285			"Paid"	"34012"	"5236"	"W"	"Maya"	"Way"	"GLENDALE"	"AZ"	"85083"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		1/26/07 0:00:00	4/16/08 0:00:00	36027655	"STETSON VALLEY 4000"		18747
"PUL01"	"PULAMB"	52.00	863308288			"Paid"	" "	"7742"	"W"	"Springfield"	"Way"	"FLORENCE"	"AZ"	"85232"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		2/4/08 0:00:00	2/14/08 0:00:00	36027655	"MERRILL RANCH PULTE PARKSIDE 3500"		18772
"PUL01"	"PULTRA"	2429.00	863329283			"Paid"	"40261"	"2119"	"N"	"Daisy"	"Ct"	"Florence"	"AZ"	"85232"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		11/19/08 0:00:00	10/29/08 0:00:00	36041596	"Merrill FC 4000s"		20705
"KHOV1"	"KHVVHV70"	33.00	863581388	"N"		"Paid"	"43"	"4718"	"W"	"Buckskin"	"Trl"	"Phoenix"	"AZ"	"85083"	8/22/11 0:00:00	9/8/11 0:00:00	$1000.00	$0.00	$0.00		4/7/11 0:00:00	7/25/11 0:00:00	32034773			29452	"OK"
"PUL01"	"PULSTR"	4954.00	863610385			"Paid"	"40163"	"6354"	"W"	"Bushwood"	"Ct"	"Florence"	"AZ"	"85232"	12/9/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		11/5/09 0:00:00	10/9/09 0:00:00	36076117	"Merrill AA Classics"	12/9/09 0:00:00	24694
"HOM01"	"HOMSYC"	117.00	863666285			"Paid"	"7"	"17845"	"W"	"Carmen"	"Dr"	"Surprise"	"AZ"		12/20/06 0:00:00	12/31/06 0:00:00	$400.00	$0.00	$0.00		8/7/06 0:00:00	12/12/06 0:00:00	22534150	"SURPRISE FARMS PH 2 PAR 4"		7464
"PUL01"	"PULJUB"	21.00	863877282			"Paid"	" "	"6955"	"W"	"Trenton"	"Way"	"Florence"	"AZ"	"85232"	5/22/08 0:00:00	6/2/08 0:00:00	$400.00	$0.00	$0.00		3/7/08 0:00:00	4/2/08 0:00:00	36022749	"Merrill AA Premiers"		18048
"PUL01"	"PULDES"	2325.00	863908288			"Paid"	"33522"	"7471"	"W"	"Sonoma"	"Way"	"Florence"	"AZ"	"85232"	2/23/09 0:00:00	3/4/09 0:00:00	$400.00	$0.00	$0.00		11/25/08 0:00:00	11/14/08 0:00:00	36049324	"Merrill Pulte 3500s"		21792
"PUL02"	"PULSTL"	71.00	863997282			"Paid"	"34013"	"27021"	"N"	"51"	"Ln"	"PHOENIX"	"AZ"	"85083"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		9/10/07 0:00:00	9/26/07 0:00:00	36008676	"STETSON VALLEY 21 & 22"		16608
"PUL02"	"PULDIS"	34.00	864008289			"Paid"	" "	"8215"	"N"	"179"	"Dr"	"WADDELL"	"AZ"	"85355"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		4/3/07 0:00:00	4/13/07 0:00:00	36027655	"WHITE TANK DISCOVERY"		19055
"PUL02"	"PULCOT"	100.00	864118281			"Paid"		"26815"	"W"	"Mohawk"	"Ln"	"BUCKEYE"	"AZ"	"85396"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		8/14/07 0:00:00	8/14/07 0:00:00	36008676	"FESTIVAL RANCH PCL D1"		16513
"ASH02"	"ASHMAH"	1112.00	864356287			"Paid"	" "	"13215"	"N"	"153"	"AVE"	"SURPRISE"	"AZ"	"85379"	6/23/08 0:00:00	6/30/08 0:00:00	$400.00	$0.00	$0.00		1/15/08 0:00:00	2/13/08 0:00:00	36025398	"MARLEY PARK aka HACIENDA"		18385
"PUL02"	"PULADO"	453.00	864448287			"Paid"	" "	"20576"	"N"	"261"	"Ct"	"Buckeye"	"AZ"	"85396"	5/22/08 0:00:00	6/2/08 0:00:00	$400.00	$0.00	$0.00		4/24/08 0:00:00	4/28/08 0:00:00	36022749	"Festival Foothills - Adobe"		18071
"PUL02"	"PULSTP"	22509.00	864486280			"Paid"	"35514"	"4941"	"W"	"Marcus"	"Dr"	"Phoenix"	"AZ"	"85310"	10/26/09 0:00:00	10/30/09 0:00:00	$400.00		$0.00		7/16/09 0:00:00	8/18/09 0:00:00	36071417	"Stetson V3 Pioneer 5500s P918"	10/26/09 0:00:00	24274
"ASH02"	"ASHMAH"	8001.00	864657283			"Paid"	" "	"12573"	"N"	"152"	"Dr"	"SURPRISE"	"AZ"		9/1/09 0:00:00	9/10/09 0:00:00	$400.00		$0.00		5/4/07 0:00:00	3/25/07 0:00:00	36066770		9/1/09 0:00:00	22905
"HOM01"	"HOMSYC"	115.00	864766288			"Paid"	"7"	"17869"	"W"	"Carmen"	"Dr"	"Surprise"	"AZ"		12/20/06 0:00:00	12/31/06 0:00:00	$400.00	$0.00	$0.00		8/23/06 0:00:00	12/12/06 0:00:00	22534150	"SURPRISE FARMS PH 2 PAR 4"		7462
"PUL02"	"PULSTC"	5206.00	864800382			"Paid"	"35146"	"5430"	"W"	"Parsons"	"Rd"	"Glendale"	"AZ"	"85310"	12/13/11 0:00:00	12/29/11 0:00:00	$400.00		$0.00		12/27/10 0:00:00	1/13/11 0:00:00	32043481	"Stetson V7"	11/21/11 0:00:00	29125	"OK"
"SHEA1"	"SHETRI"	1928.00	864819282			"Paid"	"4045953"	"29064"	"N"	"130"	"Dr"	"Peoria"	"AZ"	"85383"	1/23/09 0:00:00	1/30/09 0:00:00	$400.00	$0.00	$0.00		1/22/09 0:00:00	12/17/08 0:00:00	36046329	"Trilogy at Vistancia"		21934
"TAM01"	"LAMIR"	111.00	864858287			"Paid"	"4524"	"17682"	"W"	"Verdin"	"Rd"	"Goodyear"	"AZ"	"85338"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		7/17/09 0:00:00	7/24/09 0:00:00	32003052	"Montecito 700s"	6/17/10 0:00:00	25910	"OK"
"PUL01"	"PDRETE"	13601.00	864928289			"Paid"	" "	"3936"	"E"	"Melinda"	"Dr"	"Phoenix"	"AZ"	"85050"	8/28/08 0:00:00	9/4/08 0:00:00	$400.00	$0.00	$0.00		6/27/08 0:00:00	7/21/08 0:00:00	36031664	"FS Desert Ridge Cluster"		20200
"MAR01"	"MARMORSR"	113.00	865047282	"Y"		"Paid"	"55211082"	"16213"	"W"	"Berkeley"	"Rd"	"Goodyear"	"AZ"	"85395"	2/14/12 0:00:00	2/21/12 0:00:00	$400.00	$100.00	$0.00		4/1/11 0:00:00	4/30/11 0:00:00	32047057			29410
"PUL02"	"PULCLA"	23210.00	865168283			"Paid"	" "	"20378"	"N"	"273"	"Ave"	"Buckeye"	"AZ"	"85396"	6/19/08 0:00:00	7/9/08 0:00:00	$400.00	$0.00	$0.00		3/12/08 0:00:00	5/27/08 0:00:00	36026238	"Sun City Festival  Classics"		18470
"ASH02"	"ASHVEP"	140.00	865286281			"Paid"	" "	"4441"	"N"	"VILLAGE"	"ST"	"BUCKEYE"	"AZ"	"85396"	6/23/08 0:00:00	6/30/08 0:00:00	$400.00	$0.00	$0.00		2/25/08 0:00:00	3/18/08 0:00:00	36025398	"VERRADO LARGE  PRESIDIO  "		18360
"ROB01"	"ROBPIN"	80.00	865292288			"Paid"	"1445"	"17810"	"S"	"WALAPAI"	"RD"	"MUNDS PARK"	"AZ"	"86017"	7/27/11 0:00:00	7/29/11 0:00:00	$400.00	$0.00	$0.00		12/7/10 0:00:00	2/24/11 0:00:00	32031829	"PINEWOOD CONDOS"		27774	"OK"
"PUL02"	"PULSON"	13717.00	865398281			"Paid"	"35231"	"26125"	"W"	"Piute"	"Ave"	"Buckeye"	"AZ"	"85374"	10/26/09 0:00:00	10/30/09 0:00:00	$400.00		$0.00		6/25/09 0:00:00	9/1/09 0:00:00	36071417	"Festival Foothills  Sonoran"	10/26/09 0:00:00	24225
"BEA01"	"BEAGLN70SRS"	142.00	865587281	"y"		"Paid"	"2758"	"16122"	"W"	"Mohave"	"St"	"Goodyear"	"AZ"	"85338"	6/27/11 0:00:00	6/29/11 0:00:00	$1000.00	$100.00	$0.00		2/21/11 0:00:00	5/26/11 0:00:00	32029797	"Glenmont Estates"	6/27/11 0:00:00	27767	"OK"
"JCH01"	"JCHCM70SR"	9.00	865621386	"Y"	"PV  T"	"Paid"	"Plan 1"	"17007"	"S"	"176"	"DR"	"Goodyear"	"AZ"	"85338"	2/14/12 0:00:00	2/21/12 0:00:00	$1000.00	$100.00	$0.00		9/16/11 0:00:00	9/22/11 0:00:00	32047056	"CantaMia  Symphony"	1/19/12 0:00:00	29559
"PUL01"	"PULNOL"	34601.00	865697281			"Paid"	"35241"	"2233"	"W"	"Beverly"	"Ln"	"Phoenix"	"AZ"	"85023"	12/9/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		10/6/09 0:00:00	10/5/09 0:00:00	36076117	"Northgate Ledgestone 3500s"	12/9/09 0:00:00	24667
"PUL02"	"PULSMT"	8603.00	865697282			"Paid"	"40201"	"17943"	"W"	"Lawrence"	"Ln"	"Surprise"	"AZ"	"85355"	10/15/08 0:00:00	10/28/08 0:00:00	$400.00	$0.00	$0.00		8/28/08 0:00:00	8/20/08 0:00:00	36037301	"White Tank Summit"		20393
"PUL01"	"PULASP"	4931.00	865774285			"Paid"	"55318"	"2232"	"W"	"Whitman"	"Ct"	"New River"	"AZ"	"85086"	2/23/09 0:00:00	3/4/09 0:00:00	$400.00	$0.00	$0.00		1/12/09 0:00:00	1/16/09 0:00:00	36049324	"PS 5500s  Unit 81"		22374
"PUL01"	"PULTRA1"	5321.00	865827288			"Paid"	"40181"	"7628"	"W"	"Georgetown"	"Way"	"Florence"	"AZ"	"85132"	6/27/11 0:00:00	6/29/11 0:00:00	$400.00		$0.00		3/22/11 0:00:00	4/1/11 0:00:00	32029795	"Merrill Ranch First Choice 2"	6/27/11 0:00:00	27754	"OK"
